time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s),acc_Body_Y(m/s),acc_Body_Z(m/s),Isp(s),Mach number,attitude_azimth(deg),attitude_elevation(deg),attack of angle alpha(deg),attack of angle beta(deg),all attack of angle gamma(deg),dynamic pressure(Pa),airforce_Body_X[N],airforce_Body_Y[N],airforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
145.9,13788.788,0,31.234208,132.20285,80713.775,-3756550.6,4054940.1,3329977.3,-1142.7297,-801.05438,83.384599,-26.684614,979.60534,-204.80946,5.6239962,-5.9638253,-4.9687424,-0.069493952,0.0028188626,-0.025708355,0,3.6791243,93.827347,20.12295,-1.7776218,-1.9773956,2.6580104,7.4150353,-0.074150353,0,0,14248.069,0,0,0,0,30,90,106838.98,31.188555,133.75323,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1398,6.910152e+09,0,5.377583e-06,0,0,1,
146.9,13788.788,0,31.233969,132.21301,80913.94,-3757690.5,4054136.1,3330058.2,-1137.1064,-807.01781,78.416307,-26.861214,979.47419,-195.52077,5.6226363,-5.9630193,-4.9678501,-0.066758775,0.0027182905,-0.025385432,0,3.6760051,93.795305,20.12295,-1.7776218,-1.9773956,2.6580104,7.1474075,-0.071474075,0,0,14248.069,0,0,0,0,30,90,107807.45,31.188423,133.75353,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1396,6.8828086e+09,0,5.1834921e-06,0,0,1,
147.9,13788.788,0,31.233729,132.22316,81104.817,-3758824.8,4053326.1,3330134.1,-1131.4843,-812.9804,73.448881,-27.037863,979.34798,-186.23371,5.6214813,-5.9621542,-4.9670104,-0.064228949,0.002625366,-0.025093193,0,3.6730142,93.799413,20.02152,-1.7776218,-1.9773956,2.6580104,6.9006658,-0.069006658,0,0,14248.069,0,0,0,0,30,90,108775.76,31.18829,133.75383,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1395,6.8567266e+09,0,5.0045484e-06,0,0,1,
148.9,13788.788,0,31.233488,132.23331,81286.408,-3759953.5,4052510.1,3330205.1,-1125.8634,-818.9421,68.482269,-27.214556,979.22652,-176.94818,5.6205172,-5.9612339,-4.9662195,-0.061889666,0.0025395677,-0.024831412,0,3.6701528,93.807629,19.604512,-1.7776218,-1.9773956,2.6580104,6.6733644,-0.066733644,0,0,14248.069,0,0,0,0,30,90,109743.93,31.188158,133.75415,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1393,6.8319024e+09,0,4.8397033e-06,0,0,1,
149.9,13788.788,0,31.233244,132.24346,81458.714,-3761076.6,4051688.2,3330271.1,-1120.2432,-824.90285,63.516426,-27.391294,979.10965,-167.66409,5.6197315,-5.9602616,-4.9654741,-0.059727446,0.0024604208,-0.024599897,0,3.6674217,93.801056,19.55943,-1.7776218,-1.9773956,2.6580104,6.464191,-0.06464191,0,0,14248.069,0,0,0,0,30,90,110711.96,31.188027,133.75447,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1392,6.8083331e+09,0,4.6880051e-06,0,0,1,
150.9,13788.788,0,31.233,132.2536,81621.736,-3762194,4050860.3,3330332.1,-1114.6238,-830.8626,58.551307,-27.568073,978.99721,-158.38133,5.6191127,-5.9592405,-4.9647711,-0.057730016,0.0023874938,-0.024398501,0,3.6648222,93.763263,19.457991,-1.7776218,-1.9773956,2.6580104,6.2719548,-0.062719548,0,0,14248.069,0,0,0,0,30,90,111679.86,31.187897,133.75479,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1391,6.7860155e+09,0,4.5485902e-06,0,0,1,
151.9,13788.788,0,31.232754,132.26375,81775.477,-3763305.8,4050026.5,3330388.2,-1109.005,-836.82132,53.586871,-27.744891,978.88903,-149.09984,5.6186503,-5.9581732,-4.9641077,-0.055886202,0.0023203942,-0.024227125,0,3.6623552,93.766549,19.243851,-1.7776218,-1.9773956,2.6580104,6.0955765,-0.060955765,0,0,14248.069,0,0,0,0,30,90,112647.63,31.187767,133.75512,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1390,6.7649469e+09,0,4.420676e-06,0,0,1,
152.9,13788.788,0,31.232506,132.27389,81919.936,-3764412,4049186.7,3330439.3,-1103.3865,-842.77894,48.62308,-27.921748,978.78498,-139.81954,5.6183349,-5.9570623,-4.9634814,-0.054185838,0.0022587657,-0.02408573,0,3.6600216,93.737793,19.322749,-1.7776218,-1.9773956,2.6580104,5.9340791,-0.059340791,0,0,14248.069,0,0,0,0,30,90,113615.27,31.187637,133.75545,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1389,6.7451247e+09,0,4.3035537e-06,0,0,1,
153.9,13788.788,0,31.232256,132.28404,82055.116,-3765512.6,4048340.9,3330485.4,-1097.7683,-848.73543,43.659897,-28.098642,978.68492,-130.54034,5.6181577,-5.9559099,-4.9628896,-0.052619679,0.0022022851,-0.023974342,0,3.6578225,93.675352,18.826843,-1.7776218,-1.9773956,2.6580104,5.7865791,-0.057865791,0,0,14248.069,0,0,0,0,30,90,114582.8,31.187509,133.75578,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1388,6.7265466e+09,0,4.1965827e-06,0,0,1,
154.9,13788.788,0,31.232005,132.29418,82181.017,-3766607.5,4047489.2,3330526.6,-1092.1501,-854.69074,38.697289,-28.275571,978.58873,-121.26218,5.618111,-5.9547179,-4.9623303,-0.05117932,0.0021506599,-0.023893055,0,3.6557586,93.646596,18.77049,-1.7776218,-1.9773956,2.6580104,5.6522794,-0.056522794,0,0,14248.069,0,0,0,0,30,90,115550.22,31.187381,133.75612,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1387,6.7092101e+09,0,4.099185e-06,0,0,1,
155.9,13788.788,0,31.231753,132.30432,82297.641,-3767696.9,4046631.5,3330562.8,-1086.532,-860.64485,33.735226,-28.452534,978.49627,-111.98501,5.6181875,-5.953488,-4.9618014,-0.049857132,0.0021036256,-0.02384204,0,3.6538309,93.621948,18.871929,-1.7776218,-1.9773956,2.6580104,5.5304627,-0.055304627,0,0,14248.069,0,0,0,0,30,90,116517.54,31.187253,133.75647,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1386,6.6931133e+09,0,4.0108403e-06,0,0,1,
156.9,13788.788,0,31.231499,132.31446,82404.988,-3768780.6,4045767.9,3330594.1,-1080.9137,-866.59771,28.773677,-28.62953,978.40745,-102.70875,5.6183808,-5.9522215,-4.961301,-0.048646196,0.0020609438,-0.023821549,0,3.65204,93.693427,18.477462,-1.7776218,-1.9773956,2.6580104,5.4204853,-0.054204853,0,0,14248.069,0,0,0,0,30,90,117484.75,31.187127,133.75681,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1385,6.678254e+09,0,3.9310817e-06,0,0,1,
157.9,13788.788,0,31.231243,132.32459,82503.059,-3769858.7,4044898.3,3330620.4,-1075.2952,-872.54928,23.812615,-28.806557,978.32215,-93.433355,5.6186849,-5.9509198,-4.9608274,-0.047540247,0.0020224006,-0.02383192,0,3.6503866,93.775587,18.736679,-1.7776218,-1.9773956,2.6580104,5.3217719,-0.053217719,0,0,14248.069,0,0,0,0,30,90,118451.86,31.187,133.75716,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1384,6.6646304e+09,0,3.8594921e-06,0,0,1,
158.9,13788.788,0,31.230986,132.33473,82591.855,-3770931.2,4044022.8,3330641.7,-1069.6763,-878.49954,18.852014,-28.983615,978.24026,-84.158769,5.6190946,-5.9495837,-4.9603789,-0.046533626,0.0019878044,-0.023873588,0,3.6488715,93.680282,18.466191,-1.7776218,-1.9773956,2.6580104,5.2338111,-0.052338111,0,0,14248.069,0,0,0,0,30,90,119418.89,31.186875,133.75752,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1384,6.6522406e+09,0,3.7957006e-06,0,0,1,
159.9,13788.788,0,31.230727,132.34487,82671.377,-3771998.1,4043141.3,3330658.1,-1064.057,-884.44844,13.89185,-29.160703,978.16169,-74.884942,5.619605,-5.9482139,-4.959954,-0.045621231,0.0019569848,-0.023947085,0,3.6474951,93.528286,18.128072,-1.7776218,-1.9773956,2.6580104,5.1561511,-0.051561511,0,0,14248.069,0,0,0,0,30,90,120385.83,31.18675,133.75787,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1383,6.641083e+09,0,3.7393794e-06,0,0,1,
160.9,13788.788,0,31.230466,132.355,82741.625,-3773059.3,4042253.9,3330669.5,-1058.4371,-890.39595,8.9320988,-29.337819,978.08634,-65.611826,5.6202118,-5.946811,-4.9595512,-0.044798484,0.001929791,-0.02405305,0,3.646258,93.290845,17.99283,-1.7776218,-1.9773956,2.6580104,5.0883961,-0.050883961,0,0,14248.069,0,0,0,0,30,90,121352.69,31.186627,133.75822,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1383,6.6311559e+09,0,3.6902417e-06,0,0,1,
161.9,13788.788,0,31.230204,132.36514,82802.6,-3774114.9,4041360.5,3330675.9,-1052.8165,-896.34205,3.9727403,-29.514962,978.01412,-56.339378,5.620911,-5.9453753,-4.959169,-0.044061285,0.0019060911,-0.024192236,0,3.6451605,93.059155,17.880121,-1.7776218,-1.9773956,2.6580104,5.0302031,-0.050302031,0,0,14248.069,0,0,0,0,30,90,122319.47,31.186503,133.75858,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1382,6.6224577e+09,0,3.6480385e-06,0,0,1,
162.9,13788.788,0,31.229941,132.37527,82854.304,-3775164.9,4040461.2,3330677.4,-1047.1952,-902.28669,-0.98624587,-29.692132,977.94494,-47.067557,5.6216992,-5.9439068,-4.9588063,-0.04340599,0.0018857707,-0.024365515,0,3.644203,92.947455,17.86885,-1.7776218,-1.9773956,2.6580104,4.9812794,-0.049812794,0,0,14248.069,0,0,0,0,30,90,123286.17,31.186381,133.75894,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1382,6.6149869e+09,0,3.6125577e-06,0,0,1,
163.9,13788.788,0,31.229676,132.3854,82896.736,-3776209.3,4039556,3330674,-1041.5731,-908.22985,-5.9448784,-29.869327,977.8787,-37.796323,5.6225734,-5.9424055,-4.9584617,-0.042829376,0.001868732,-0.024573889,0,3.6433857,92.93013,17.665981,-1.7776218,-1.9773956,2.6580104,4.94138,-0.0494138,0,0,14248.069,0,0,0,0,30,90,124252.81,31.186259,133.7593,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.6087421e+09,0,3.5836217e-06,0,0,1,
164.9,13788.788,0,31.229409,132.39554,82929.897,-3777248.1,4038644.8,3330665.5,-1035.95,-914.17149,-10.903175,-30.046546,977.81534,-28.525641,5.6235306,-5.9408709,-4.9581339,-0.04232862,0.0018548936,-0.024818498,0,3.6427088,92.9293,17.846309,-1.7776218,-1.9773956,2.6580104,4.9103061,-0.049103061,0,0,14248.069,0,0,0,0,30,90,125219.39,31.186138,133.75966,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.6037219e+09,0,3.561086e-06,0,0,1,
165.9,13788.788,0,31.229141,132.40567,82953.787,-3778281.2,4037727.6,3330652.1,-1030.326,-920.11158,-15.861151,-30.223789,977.75476,-19.255474,5.6245685,-5.9393026,-4.9578217,-0.041901275,0.001844189,-0.025100629,0,3.6421723,92.907151,17.564551,-1.7776218,-1.9773956,2.6580104,4.8879029,-0.048879029,0,0,14248.069,0,0,0,0,30,90,126185.9,31.186018,133.76002,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.599925e+09,0,3.5448386e-06,0,0,1,
166.9,13788.788,0,31.228871,132.4158,82968.408,-3779308.7,4036804.5,3330633.8,-1024.7009,-926.05009,-20.818823,-30.401055,977.69688,-9.9857927,5.6256851,-5.9376996,-4.957524,-0.041545252,0.0018365671,-0.025421727,0,3.6417763,92.897301,17.63217,-1.7776218,-1.9773956,2.6580104,4.8740591,-0.048740591,0,0,14248.069,0,0,0,0,30,90,127152.36,31.185898,133.76039,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.59735e+09,0,3.5347987e-06,0,0,1,
167.9,13788.788,0,31.228599,132.42593,82973.759,-3780330.6,4035875.5,3330610.5,-1019.0746,-931.98697,-25.776204,-30.578341,977.64162,-0.71656589,5.6268786,-5.9360611,-4.9572396,-0.041258805,0.001831991,-0.025783407,0,3.6415206,92.911268,17.440571,-1.7776218,-1.9773956,2.6580104,4.8687054,-0.048687054,0,0,14248.069,0,0,0,0,30,90,128118.77,31.18578,133.76075,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.5959957e+09,0,3.5309161e-06,0,0,1,
168.9,13788.788,0,31.228326,132.43606,82969.841,-3781346.9,4034940.6,3330582.3,-1013.4471,-937.9222,-30.733306,-30.755648,977.5889,8.5522337,5.6281474,-5.9343857,-4.9569672,-0.041040515,0.0018304382,-0.026187463,0,3.6414051,92.942511,17.519469,-1.7776218,-1.9773956,2.6580104,4.8718144,-0.048718144,0,0,14248.069,0,0,0,0,30,90,129085.13,31.185662,133.76111,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.5958607e+09,0,3.5331708e-06,0,0,1,
169.9,13788.788,0,31.228052,132.44618,82956.655,-3782357.5,4033999.7,3330549,-1007.8183,-943.85573,-35.690142,-30.932974,977.53864,17.820631,5.6294903,-5.9326719,-4.9567057,-0.040889283,0.0018319002,-0.026635888,0,3.6414294,92.95318,17.733609,-1.7776218,-1.9773956,2.6580104,4.8834003,-0.048834003,0,0,14248.069,0,0,0,0,30,90,130051.45,31.185544,133.76148,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.5969438e+09,0,3.5415732e-06,0,0,1,
170.9,13788.788,0,31.227776,132.45631,82934.2,-3783362.5,4033052.9,3330510.9,-1002.1881,-949.78753,-40.646721,-31.110317,977.49075,27.08865,5.6309065,-5.930918,-4.9564538,-0.040804317,0.0018363824,-0.027130887,0,3.6415931,93.146245,16.944674,-1.7776218,-1.9773956,2.6580104,4.9035187,-0.049035187,0,0,14248.069,0,0,0,0,30,90,131017.73,31.185428,133.76184,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.5992438e+09,0,3.5561636e-06,0,0,1,
171.9,13788.788,0,31.227498,132.46644,82902.477,-3784361.9,4032100.1,3330467.7,-996.55645,-955.71755,-45.603052,-31.287676,977.44516,36.356311,5.6323951,-5.9291218,-4.9562104,-0.040785128,0.0018439045,-0.027674891,0,3.6418957,93.189789,16.448772,-1.7776218,-1.9773956,2.6580104,4.9322674,-0.049322674,0,0,14248.069,0,0,0,0,30,90,131983.97,31.185312,133.7622,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.6027594e+09,0,3.577013e-06,0,0,1,
172.9,13788.788,0,31.227218,132.47657,82861.487,-3785355.6,4031141.4,3330419.7,-990.92328,-961.64575,-50.559144,-31.465051,977.40178,45.623633,5.6339558,-5.9272811,-4.9559742,-0.040831525,0.0018545001,-0.028270578,0,3.6423368,93.436268,15.287906,-1.7776218,-1.9773956,2.6580104,4.9697869,-0.049697869,0,0,14248.069,0,0,0,0,30,90,132950.18,31.185197,133.76257,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1381,6.6074895e+09,0,3.6042231e-06,0,0,1,
173.9,13788.788,0,31.226937,132.48669,82811.23,-3786343.7,4030176.8,3330366.6,-985.28851,-967.57209,-55.515003,-31.642438,977.36053,54.890633,5.6355885,-5.9253932,-4.9557438,-0.040943614,0.0018682173,-0.028920894,0,3.6429155,93.692606,13.338118,-1.7776218,-1.9773956,2.6580104,5.0162614,-0.050162614,0,0,14248.069,0,0,0,0,30,90,133916.36,31.185083,133.76293,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1382,6.6134326e+09,0,3.6379277e-06,0,0,1,
174.9,13788.788,0,31.226655,132.49682,82751.706,-3787326.2,4029206.3,3330308.6,-979.65208,-973.49652,-60.470633,-31.819837,977.32133,64.157324,5.637293,-5.9234552,-4.9555179,-0.041121794,0.0018851188,-0.029629077,0,3.6436311,93.962089,11.512298,-1.7776218,-1.9773956,2.6580104,5.0719205,-0.050719205,0,0,14248.069,0,0,0,0,30,90,134882.51,31.18497,133.76329,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1382,6.6205876e+09,0,3.6782932e-06,0,0,1,
175.9,13788.788,0,31.226371,132.50695,82682.916,-3788303,4028229.8,3330245.7,-974.0139,-979.41899,-65.42604,-31.997246,977.28407,73.423717,5.6390698,-5.9214636,-4.955295,-0.041366762,0.0019052826,-0.030398678,0,3.6444827,94.211033,9.7090162,-1.7776218,-1.9773956,2.6580104,5.1370407,-0.051370407,0,0,14248.069,0,0,0,0,30,90,135848.64,31.184858,133.76365,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1382,6.6289532e+09,0,3.7255201e-06,0,0,1,
176.9,13788.788,0,31.226085,132.51707,82604.859,-3789274.2,4027247.4,3330177.8,-968.37391,-985.33943,-70.381224,-32.174663,977.24868,82.689822,5.6409195,-5.9194149,-4.9550735,-0.041679519,0.0019288023,-0.03123359,0,3.6454693,94.427935,7.4999998,-1.7776218,-1.9773956,2.6580104,5.2119475,-0.052119475,0,0,14248.069,0,0,0,0,30,90,136814.76,31.184746,133.76401,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1383,6.638528e+09,0,3.7798445e-06,0,0,1,
177.9,13788.788,0,31.225798,132.5272,82517.536,-3790239.8,4026259.1,3330104.9,-962.73204,-991.2578,-75.336187,-32.352085,977.21506,91.955645,5.6428428,-5.917305,-4.954852,-0.042061369,0.0019557878,-0.032138081,0,3.6465899,94.552817,4.5358603,-1.7776218,-1.9773956,2.6580104,5.2970182,-0.052970182,0,0,14248.069,0,0,0,0,30,90,137780.86,31.184635,133.76437,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1383,6.6493106e+09,0,3.84154e-06,0,0,1,
178.9,13788.788,0,31.225509,132.53732,82420.948,-3791199.7,4025264.9,3330027.1,-957.0882,-997.17402,-80.290927,-32.52951,977.18311,101.22119,5.6448408,-5.9151292,-4.9546286,-0.042513936,0.0019863665,-0.033116827,0,3.6478432,94.78615,3.8258199,-1.7776218,-1.9773956,2.6580104,5.3926845,-0.053926845,0,0,14248.069,0,0,0,0,30,90,138746.94,31.184525,133.76473,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1384,6.6612997e+09,0,3.9109198e-06,0,0,1,
179.9,13788.788,0,31.225219,132.54745,82315.094,-3792154,4024264.8,3329944.3,-951.44233,-1003.088,-85.245442,-32.706936,977.15273,110.48645,5.6469148,-5.9128826,-4.9544016,-0.043039165,0.0020206836,-0.034174945,0,3.6492279,94.877348,1.9549179,-1.7776218,-1.9773956,2.6580104,5.4994362,-0.054994362,0,0,14248.069,0,0,0,0,30,90,139713.02,31.184416,133.76508,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1385,6.6744936e+09,0,3.988339e-06,0,0,1,
180.9,13788.788,0,31.224927,132.55757,82199.975,-3793102.6,4023258.8,3329856.6,-945.79435,-1008.9998,-90.199728,-32.884359,977.12381,119.75144,5.6490665,-5.9105597,-4.9541689,-0.043639345,0.0020589034,-0.035318041,0,3.6507428,95.032629,0.53483608,-1.7776218,-1.9773956,2.6580104,5.6178248,-0.056178248,0,0,14248.069,0,0,0,0,30,90,140679.09,31.184308,133.76544,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1385,6.688891e+09,0,4.0741976e-06,0,0,1,
181.9,13788.788,0,31.224633,132.5677,82075.591,-3794045.6,4022246.8,3329763.9,-940.14417,-1014.9091,-95.153778,-33.061778,977.09624,129.01613,5.6512976,-5.9081543,-4.9539284,-0.044317112,0.0021012109,-0.036552249,0,3.6523862,95.204342,-1.8319672,-1.7776218,-1.9773956,2.6580104,5.748468,-0.05748468,0,0,14248.069,0,0,0,0,30,90,141645.15,31.1842,133.76579,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1386,6.7044902e+09,0,4.1689436e-06,0,0,1,
182.9,13788.788,0,31.224338,132.57782,81941.943,-3794982.9,4021228.9,3329666.3,-934.49172,-1020.816,-100.10758,-33.239188,977.06991,138.28053,5.6536104,-5.9056599,-4.9536778,-0.045075477,0.0021478125,-0.037884286,0,3.6541567,95.354695,-3.0942621,-1.7776218,-1.9773956,2.6580104,5.8920547,-0.058920547,0,0,14248.069,0,0,0,0,30,90,142611.22,31.184094,133.76614,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1387,6.7212894e+09,0,4.2730765e-06,0,0,1,
183.9,13788.788,0,31.224041,132.58795,81799.03,-3795914.5,4020205.2,3329563.7,-928.83692,-1026.7204,-105.06113,-33.416585,977.04469,147.54461,5.6560073,-5.9030692,-4.9534146,-0.04591784,0.002198938,-0.039321505,0,3.6560524,95.598709,-4.7284836,-1.7776218,-1.9773956,2.6580104,6.0493505,-0.060493505,0,0,14248.069,0,0,0,0,30,90,143577.29,31.183988,133.76649,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1388,6.7392868e+09,0,4.3871516e-06,0,0,1,
184.9,13788.788,0,31.223743,132.59807,81646.854,-3796840.6,4019175.5,3329456.2,-923.17968,-1032.6221,-110.01441,-33.593967,977.02044,156.80836,5.6584911,-5.9003739,-4.9531362,-0.046848015,0.0022548423,-0.040871956,0,3.6580716,95.749883,-5.506148,-1.7776218,-1.9773956,2.6580104,6.2212038,-0.062212038,0,0,14248.069,0,0,0,0,30,90,144543.36,31.183883,133.76684,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1389,6.7584805e+09,0,4.5117843e-06,0,0,1,
185.9,13788.788,0,31.223443,132.6082,81485.414,-3797760.9,4018139.9,3329343.7,-917.51991,-1038.5211,-114.9674,-33.771328,976.99703,166.07176,5.6610649,-5.8975654,-4.9528396,-0.047870255,0.0023158069,-0.042544459,0,3.6602123,95.911737,-6.7909832,-1.7776218,-1.9773956,2.6580104,6.4085531,-0.064085531,0,0,14248.069,0,0,0,0,30,90,145509.44,31.183779,133.76718,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1390,6.7788684e+09,0,4.647655e-06,0,0,1,
186.9,13788.788,0,31.223141,132.61832,81314.71,-3798675.6,4017098.5,3329226.3,-911.85752,-1044.4172,-119.92008,-33.948663,976.97432,175.33476,5.6637321,-5.894634,-4.9525215,-0.048989281,0.0023821428,-0.044348671,0,3.6624727,95.965141,-7.534836,-1.7776218,-1.9773956,2.6580104,6.6124344,-0.066124344,0,0,14248.069,0,0,0,0,30,90,146475.52,31.183676,133.76752,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1391,6.8004484e+09,0,4.7955152e-06,0,0,1,
187.9,13788.788,0,31.222838,132.62845,81134.744,-3799584.6,4016051.1,3329103.9,-906.19241,-1050.3103,-124.87243,-34.125968,976.95213,184.59735,5.6664967,-5.891569,-4.9521785,-0.050210316,0.0024541921,-0.046295177,0,3.6648505,96.094953,-8.4139341,-1.7776218,-1.9773956,2.6580104,6.8339903,-0.068339903,0,0,14248.069,0,0,0,0,30,90,147441.62,31.183573,133.76786,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1392,6.823218e+09,0,4.9561935e-06,0,0,1,
188.9,13788.788,0,31.222533,132.63857,80945.516,-3800488,4014997.8,3328976.5,-900.52449,-1056.2003,-129.82442,-34.303237,976.93032,193.85948,5.6693628,-5.8883588,-4.9518068,-0.051539119,0.0025323312,-0.048395581,0,3.6673436,96.242018,-9.0112705,-1.7776218,-1.9773956,2.6580104,7.0744793,-0.070744793,0,0,14248.069,0,0,0,0,30,90,148407.73,31.183472,133.7682,-0.9478782,-0.30362965,0.09662275,-0.22510721,0.42350914,-0.8774775,0.22550757,-0.85349227,-0.4697843,1394,6.8471748e+09,0,5.1306026e-06,0,0,1,
