time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s),acc_Body_Y(m/s),acc_Body_Z(m/s),Isp(s),Mach number,attitude_azimth(deg),attitude_elevation(deg),attack of angle alpha(deg),attack of angle beta(deg),all attack of angle gamma(deg),dynamic pressure(Pa),airforce_Body_X[N],airforce_Body_Y[N],airforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
446.6,6376.5189,0,30.237084,142.52414,199158.63,-4623637.1,3311411.5,3293399.3,-1742.5851,-3160.3822,-873.3655,-541.30012,3169.3224,805.65232,6.4922323,-4.6496843,-4.6546096,-2.5465765e-10,-7.3545654e-12,-2.0937846e-10,0,12.197455,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,3.297636e-08,-3.297636e-10,0,0,1406.47,0,0,0,0,30,90,1101764.4,29.501869,146.94661,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3713,3.5028405e+10,0,5.1715303e-14,0,0,1,
447.6,6376.5189,0,30.232343,142.55607,198349.36,-4625376.4,3308248.8,3292523.6,-1736.0905,-3165.0305,-878.02036,-542.50453,3169.6222,812.90007,6.4971148,-4.6469887,-4.6551241,-2.9500188e-10,-8.543891e-12,-2.4384675e-10,0,12.205612,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,3.8283283e-08,-3.8283283e-10,0,0,1406.47,0,0,0,0,30,90,1104885.2,29.500655,146.95162,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3715,3.5076026e+10,0,6.0037904e-14,0,0,1,
448.6,6376.5189,0,30.227592,142.58801,197532.83,-4627109.3,3305081.4,3291643.3,-1729.5909,-3169.6762,-882.67575,-543.7098,3169.926,820.14943,6.5020124,-4.6442993,-4.6556472,-3.4219307e-10,-9.9399874e-12,-2.8436456e-10,0,12.213838,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,4.450363e-08,-4.450363e-10,0,0,1406.47,0,0,0,0,30,90,1108006.8,29.499448,146.9566,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3717,3.5124086e+10,0,6.9792987e-14,0,0,1,
449.6,6376.5189,0,30.22283,142.61995,196709.06,-4628835.6,3301909.4,3290758.3,-1723.0864,-3174.3191,-887.33166,-544.91593,3170.2339,827.4004,6.5069251,-4.641616,-4.6561788,-3.974572e-10,-1.1579735e-11,-3.3204925e-10,0,12.222134,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,5.1803803e-08,-5.1803803e-10,0,0,1406.47,0,0,0,0,30,90,1111129.3,29.498247,146.96156,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3719,3.5172585e+10,0,8.1241511e-14,0,0,1,
450.6,6376.5189,0,30.218057,142.6519,195878.03,-4630555.4,3298732.8,3289868.6,-1716.577,-3178.9594,-891.98811,-546.12292,3170.5459,834.653,6.511853,-4.6389388,-4.656719,-4.6226149e-10,-1.350791e-11,-3.8824137e-10,0,12.230499,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,6.0382056e-08,-6.0382056e-10,0,0,1406.47,0,0,0,0,30,90,1114252.7,29.497053,146.96648,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3721,3.5221522e+10,0,9.469439e-14,0,0,1,
451.6,6376.5189,0,30.213272,142.68386,195039.75,-4632268.8,3295551.5,3288974.3,-1710.0627,-3183.597,-896.6451,-547.33079,3170.862,841.90725,6.5167961,-4.6362676,-4.6572677,-5.3834456e-10,-1.5776997e-11,-4.5454088e-10,0,12.238934,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,7.0474876e-08,-7.0474876e-10,0,0,1406.47,0,0,0,0,30,90,1117377,29.495866,146.97138,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3723,3.52709e+10,0,1.1052249e-13,0,0,1,
452.6,6376.5189,0,30.208476,142.71582,194194.22,-4633975.6,3292365.6,3288075.3,-1703.5434,-3188.2319,-901.30265,-548.53953,3171.1821,849.16316,6.5217545,-4.6336024,-4.657825,-6.2778195e-10,-1.8452209e-11,-5.3286451e-10,0,12.247438,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,8.2364681e-08,-8.2364681e-10,0,0,1406.47,0,0,0,0,30,90,1120502.2,29.494685,146.97625,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3725,3.5320717e+10,0,1.2916873e-13,0,0,1,
453.6,6376.5189,0,30.203669,142.74778,193341.42,-4635675.8,3289175.1,3287171.7,-1697.0192,-3192.8642,-905.96075,-549.74916,3171.5064,856.42074,6.5267282,-4.6309432,-4.6583909,-7.3304916e-10,-2.16107e-11,-6.2550725e-10,0,12.256011,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,9.6389145e-08,-9.6389145e-10,0,0,1406.47,0,0,0,0,30,90,1123628.3,29.493512,146.98109,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3727,3.5370975e+10,0,1.5116264e-13,0,0,1,
454.6,6376.5189,0,30.198851,142.77976,192481.37,-4637369.6,3285979.9,3286263.4,-1690.49,-3197.4938,-910.61943,-550.95969,3171.8347,863.68,6.5317173,-4.62829,-4.6589653,-8.5710536e-10,-2.5342064e-11,-7.3522506e-10,0,12.264653,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.1295247e-07,-1.1295247e-09,0,0,1406.47,0,0,0,0,30,90,1126755.3,29.492345,146.9859,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3729,3.5421674e+10,0,1.7713815e-13,0,0,1,
455.6,6376.5189,0,30.194021,142.81173,191614.06,-4639056.8,3282780.1,3285350.4,-1683.9558,-3202.1208,-915.27869,-552.17111,3172.1671,870.94097,6.5367217,-4.6256428,-4.6595484,-1.0034873e-09,-2.9757535e-11,-8.6532604e-10,0,12.273365,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.325391e-07,-1.325391e-09,0,0,1406.47,0,0,0,0,30,90,1129883.3,29.491185,146.99069,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3731,3.5472815e+10,0,2.0785494e-13,0,0,1,
456.6,6376.5189,0,30.189181,142.84372,190739.49,-4640737.5,3279575.6,3284432.8,-1677.4165,-3206.7451,-919.93853,-553.38343,3172.5036,878.20365,6.5417415,-4.6230014,-4.6601399,-1.1764312e-09,-3.4987719e-11,-1.0197935e-09,0,12.282145,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.5573027e-07,-1.5573027e-09,0,0,1406.47,0,0,0,0,30,90,1133012.2,29.490031,146.99544,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3734,3.5524397e+10,0,2.4422458e-13,0,0,1,
457.6,6376.5189,0,30.184329,142.87571,189857.66,-4642411.7,3276366.6,3283510.6,-1670.8723,-3211.3668,-924.59897,-554.59667,3172.8442,885.46805,6.5467769,-4.620366,-4.6607401,-1.3810118e-09,-4.119506e-11,-1.2034197e-09,0,12.290995,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.8322424e-07,-1.8322424e-09,0,0,1406.47,0,0,0,0,30,90,1136142,29.488885,147.00017,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3736,3.5576421e+10,0,2.8734211e-13,0,0,1,
458.6,6376.5189,0,30.179465,142.90771,188968.55,-4644079.3,3273152.9,3282583.6,-1664.323,-3215.9858,-929.26001,-555.81082,3173.1889,892.7342,6.5518277,-4.6177364,-4.6613488,-1.6233255e-09,-4.8565733e-11,-1.4219874e-09,0,12.299913,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.1586082e-07,-2.1586082e-09,0,0,1406.47,0,0,0,0,30,90,1139272.8,29.487745,147.00487,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3738,3.5628889e+10,0,3.3852455e-13,0,0,1,
459.6,6376.5189,0,30.174591,142.93971,188072.19,-4645740.3,3269934.6,3281652,-1657.7686,-3220.6023,-933.92167,-557.0259,3173.5378,900.00211,6.556894,-4.6151126,-4.6619662,-1.9106927e-09,-5.7331986e-11,-1.6824667e-09,0,12.308901,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.5465127e-07,-2.5465127e-09,0,0,1406.47,0,0,0,0,30,90,1142404.6,29.486613,147.00953,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3740,3.5681799e+10,0,3.9935783e-13,0,0,1,
460.6,6376.5189,0,30.169705,142.97172,187168.55,-4647394.8,3266711.7,3280715.8,-1651.2092,-3225.2161,-938.58395,-558.2419,3173.8907,907.27178,6.561976,-4.6124947,-4.6625921,-2.2519197e-09,-6.7769208e-11,-1.9932935e-09,0,12.317957,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,3.0081475e-07,-3.0081475e-09,0,0,1406.47,0,0,0,0,30,90,1145537.3,29.485487,147.01417,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3742,3.5735154e+10,0,4.7175388e-13,0,0,1,
461.6,6376.5189,0,30.164807,143.00373,186257.64,-4649042.7,3263484.2,3279774.9,-1644.6446,-3229.8272,-943.24686,-559.45884,3174.2477,914.54324,6.5670736,-4.6098825,-4.6632265,-2.6576162e-09,-8.0214409e-11,-2.3646622e-09,0,12.327082,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,3.5582281e-07,-3.5582281e-09,0,0,1406.47,0,0,0,0,30,90,1148671,29.484368,147.01878,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3745,3.5788952e+10,0,5.5802048e-13,0,0,1,
462.6,6376.5189,0,30.159899,143.03575,185339.46,-4650684.1,3260252,3278829.3,-1638.075,-3234.4358,-947.9104,-560.67673,3174.6088,921.8165,6.5721868,-4.6072761,-4.6638696,-3.1405743e-09,-9.507273e-11,-2.8089281e-09,0,12.336275,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,4.2145377e-07,-4.2145377e-09,0,0,1406.47,0,0,0,0,30,90,1151805.7,29.483256,147.02337,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3747,3.5843195e+10,0,6.6094648e-13,0,0,1,
463.6,6376.5189,0,30.154979,143.06778,184414.01,-4652318.9,3257015.3,3277879.1,-1631.5003,-3239.0418,-952.5746,-561.89556,3174.9741,929.09156,6.5773158,-4.6046754,-4.6645213,-3.7162365e-09,-1.1283141e-10,-3.3410745e-09,0,12.345537,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,4.9985926e-07,-4.9985926e-09,0,0,1406.47,0,0,0,0,30,90,1154941.4,29.482151,147.02792,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3749,3.5897883e+10,0,7.8390618e-13,0,0,1,
464.6,6376.5189,0,30.150047,143.09982,183481.28,-4653947.1,3253774,3276924.1,-1624.9204,-3243.6452,-957.23945,-563.11535,3175.3435,936.36846,6.5824605,-4.6020804,-4.6651815,-4.4032695e-09,-1.3408629e-10,-3.9792892e-09,0,12.354867,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,5.9364566e-07,-5.9364566e-09,0,0,1406.47,0,0,0,0,30,90,1158078.1,29.481053,147.03244,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3752,3.5953017e+10,0,9.3098706e-13,0,0,1,
465.6,6376.5189,0,30.145104,143.13186,182541.27,-4655568.7,3250528,3275964.6,-1618.3353,-3248.246,-961.90496,-564.3361,3175.717,943.64719,6.587621,-4.599491,-4.6658503,-5.2242627e-09,-1.5955636e-10,-4.7456882e-09,0,12.364266,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,7.0597406e-07,-7.0597406e-09,0,0,1406.47,0,0,0,0,30,90,1161215.9,29.479963,147.03693,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3754,3.6008597e+10,0,1.1071465e-12,0,0,1,
466.6,6376.5189,0,30.14015,143.16391,181593.98,-4657183.7,3247277.5,3275000.3,-1611.7451,-3252.8442,-966.57115,-565.55782,3176.0946,950.92777,6.5927973,-4.5969074,-4.6665278,-6.2065834e-09,-1.9012027e-10,-5.6671822e-09,0,12.373733,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,8.4068289e-07,-8.4068289e-09,0,0,1406.47,0,0,0,0,30,90,1164354.6,29.478879,147.0414,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3756,3.6064623e+10,0,1.3184041e-12,0,0,1,
467.6,6376.5189,0,30.135185,143.19597,180639.42,-4658792.2,3244022.3,3274031.4,-1605.1497,-3257.4398,-971.23802,-566.78051,3176.4764,958.21023,6.5979896,-4.5943293,-4.6672138,-7.3834293e-09,-2.2683822e-10,-6.7765663e-09,0,12.383269,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.0024387e-06,-1.0024387e-08,0,0,1406.47,0,0,0,0,30,90,1167494.4,29.477802,147.04583,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3759,3.6121096e+10,0,1.5720783e-12,0,0,1,
468.6,6376.5189,0,30.130207,143.22803,179677.56,-4660394,3240762.6,3273057.9,-1598.5492,-3262.0328,-975.90558,-568.00419,3176.8623,965.49456,6.6031977,-4.5917568,-4.6679084,-8.7951209e-09,-2.7100857e-10,-8.1138484e-09,0,12.392872,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.1969217e-06,-1.1969217e-08,0,0,1406.47,0,0,0,0,30,90,1170635.2,29.476733,147.05024,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3761,3.6178017e+10,0,1.877077e-12,0,0,1,
469.6,6376.5189,0,30.125219,143.2601,178708.43,-4661989.3,3237498.3,3272079.6,-1591.9433,-3266.6233,-980.57384,-569.22885,3177.2524,972.78079,6.6084218,-4.5891899,-4.6686117,-1.0490684e-08,-3.242127e-10,-9.7278996e-09,0,12.402544,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.4310542e-06,-1.4310542e-08,0,0,1406.47,0,0,0,0,30,90,1173777,29.47567,147.05461,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3763,3.6235386e+10,0,2.2442562e-12,0,0,1,
470.6,6376.5189,0,30.120219,143.29217,177732,-4663577.9,3234229.4,3271096.7,-1585.3323,-3271.2112,-985.24281,-570.45451,3177.6465,980.06893,6.6136619,-4.5866285,-4.6693235,-1.2529802e-08,-3.8837898e-10,-1.167848e-08,0,12.412283,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.7132825e-06,-1.7132825e-08,0,0,1406.47,0,0,0,0,30,90,1176919.9,29.474615,147.05896,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3766,3.6293204e+10,0,2.6868618e-12,0,0,1,
471.6,6376.5189,0,30.115207,143.32426,176748.29,-4665160,3230955.8,3270109.1,-1578.716,-3275.7966,-989.91249,-571.68116,3178.0449,987.35899,6.6189181,-4.5840726,-4.670044,-1.4985223e-08,-4.6586483e-10,-1.4038762e-08,0,12.422091,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.0539249e-06,-2.0539249e-08,0,0,1406.47,0,0,0,0,30,90,1180063.9,29.473566,147.06327,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3768,3.635147e+10,0,3.2210755e-12,0,0,1,
472.6,6376.5189,0,30.110184,143.35635,175757.28,-4666735.4,3227677.8,3269116.9,-1572.0945,-3280.3794,-994.5829,-572.90883,3178.4474,994.65099,6.6241904,-4.5815223,-4.6707731,-1.7945717e-08,-5.5955588e-10,-1.6898444e-08,0,12.431967,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.465602e-06,-2.465602e-08,0,0,1406.47,0,0,0,0,30,90,1183209,29.472525,147.06756,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3771,3.6410186e+10,0,3.8666898e-12,0,0,1,
473.6,6376.5189,0,30.105149,143.38845,174758.98,-4668304.1,3224395.1,3268120,-1565.4676,-3284.9596,-999.25404,-574.1375,3178.854,1001.9449,6.6294788,-4.5789773,-4.6715108,-2.1519752e-08,-6.7298759e-10,-2.0367624e-08,0,12.44191,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.9637691e-06,-2.9637691e-08,0,0,1406.47,0,0,0,0,30,90,1186355.1,29.471492,147.07182,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3773,3.6469353e+10,0,4.6479422e-12,0,0,1,
474.6,6376.5189,0,30.100103,143.42055,173753.39,-4669866.3,3221107.8,3267118.4,-1558.8355,-3289.5373,-1003.9259,-575.3672,3179.2648,1009.2409,6.6347834,-4.5764378,-4.6722571,-2.5840009e-08,-8.1049341e-10,-2.458158e-08,0,12.451921,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,3.5673759e-06,-3.5673759e-08,0,0,1406.47,0,0,0,0,30,90,1189502.3,29.470465,147.07604,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3776,3.6528969e+10,0,5.5945508e-12,0,0,1,
475.6,6376.5189,0,30.095045,143.45267,172740.5,-4671421.8,3217816,3266112.1,-1552.1981,-3294.1125,-1008.5986,-576.59792,3179.6797,1016.5388,6.6401043,-4.5739037,-4.673012,-3.1068993e-08,-9.7739872e-10,-2.9706757e-08,0,12.462,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,4.2996848e-06,-4.2996848e-08,0,0,1406.47,0,0,0,0,30,90,1192650.6,29.469446,147.08024,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3778,3.6589037e+10,0,6.7429971e-12,0,0,1,
476.6,6376.5189,0,30.089975,143.48479,171720.31,-4672970.7,3214519.6,3265101.2,-1545.5553,-3298.6851,-1013.272,-577.82968,3180.0989,1023.8386,6.6454414,-4.571375,-4.6737756,-3.7405967e-08,-1.1802501e-09,-3.5948178e-08,0,12.472146,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,5.1892879e-06,-5.1892879e-08,0,0,1406.47,0,0,0,0,30,90,1195800,29.468434,147.0844,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3781,3.6649557e+10,0,8.1381206e-12,0,0,1,
477.6,6376.5189,0,30.084894,143.51692,170692.82,-4674512.9,3211218.6,3264085.6,-1538.9072,-3303.2552,-1017.9461,-579.06248,3180.5221,1031.1405,6.6507948,-4.5688516,-4.6745478,-4.509558e-08,-1.427106e-09,-4.3558704e-08,0,12.48236,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,6.2713704e-06,-6.2713704e-08,0,0,1406.47,0,0,0,0,30,90,1198950.5,29.467429,147.08854,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3783,3.6710529e+10,0,9.8351005e-12,0,0,1,
478.6,6376.5189,0,30.079801,143.54905,169658.03,-4676048.5,3207913.1,3263065.3,-1532.2537,-3307.8228,-1022.621,-580.29632,3180.9496,1038.4445,6.6561646,-4.5663336,-4.6753286,-5.4438554e-08,-1.7279003e-09,-5.2850559e-08,0,12.492641,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,7.5892842e-06,-7.5892842e-08,0,0,1406.47,0,0,0,0,30,90,1202102.2,29.466431,147.09264,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3786,3.6771953e+10,0,1.1901924e-11,0,0,1,
479.6,6376.5189,0,30.074697,143.5812,168615.93,-4677577.4,3204603,3262040.3,-1525.5948,-3312.3879,-1027.2968,-581.53122,3181.3813,1045.7504,6.6615508,-4.5638208,-4.6761181,-6.5804994e-08,-2.0948895e-09,-6.420975e-08,0,12.50299,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,9.1965091e-06,-9.1965091e-08,0,0,1406.47,0,0,0,0,30,90,1205255,29.465441,147.09672,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3788,3.6833831e+10,0,1.442246e-11,0,0,1,
480.6,6376.5189,0,30.069581,143.61335,167566.53,-4679099.7,3201288.3,3261010.7,-1518.9306,-3316.9505,-1031.9733,-582.76717,3181.8171,1053.0584,6.6669535,-4.5613133,-4.6769162,-7.9650941e-08,-2.5432224e-09,-7.8114087e-08,0,12.513405,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.11591e-05,-1.11591e-07,0,0,1406.47,0,0,0,0,30,90,1208408.9,29.464458,147.10076,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3791,3.6896163e+10,0,1.7500301e-11,0,0,1,
481.6,6376.5189,0,30.064453,143.64551,166509.82,-4680615.3,3197969.1,3259976.4,-1512.2609,-3321.5105,-1036.6506,-584.0042,3182.2571,1060.3685,6.6723726,-4.5588111,-4.677723,-9.6539028e-08,-3.091634e-09,-9.5155717e-08,0,12.523888,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.3558743e-05,-1.3558743e-07,0,0,1406.47,0,0,0,0,30,90,1211563.9,29.463483,147.10477,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3793,3.6958949e+10,0,2.1263551e-11,0,0,1,
482.6,6376.5189,0,30.059313,143.67768,165445.79,-4682124.2,3194645.3,3258937.4,-1505.5858,-3326.0681,-1041.3287,-585.24229,3182.7013,1067.6807,6.6778083,-4.556314,-4.6785384,-1.1716422e-07,-3.7633316e-09,-1.1606941e-07,0,12.534439,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,1.6496583e-05,-1.6496583e-07,0,0,1406.47,0,0,0,0,30,90,1214720.2,29.462515,147.10875,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3796,3.702219e+10,0,2.5870829e-11,0,0,1,
483.6,6376.5189,0,30.054162,143.70985,164374.45,-4683626.5,3191317,3257893.7,-1498.9053,-3330.6232,-1046.0077,-586.48147,3183.1497,1074.9949,6.6832606,-4.5538222,-4.6793625,-1.4238602e-07,-4.5870975e-09,-1.4176799e-07,0,12.545056,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.0098005e-05,-2.0098005e-07,0,0,1406.47,0,0,0,0,30,90,1217877.6,29.461554,147.11271,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3799,3.7085886e+10,0,3.1518773e-11,0,0,1,
484.6,6376.5189,0,30.048999,143.74204,163295.8,-4685122,3187984.1,3256845.4,-1492.2193,-3335.1757,-1050.6875,-587.72173,3183.6023,1082.3112,6.6887296,-4.5513355,-4.6801952,-1.7326867e-07,-5.5986651e-09,-1.7338692e-07,0,12.55574,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.4518646e-05,-2.4518646e-07,0,0,1406.47,0,0,0,0,30,90,1221036.1,29.460601,147.11663,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3801,3.7150038e+10,0,3.845146e-11,0,0,1,
485.6,6376.5189,0,30.043824,143.77423,162209.83,-4686610.9,3184646.6,3255792.3,-1485.5278,-3339.7258,-1055.3681,-588.96309,3184.059,1089.6297,6.6942152,-4.5488539,-4.6810366,-2.1113162e-07,-6.8424585e-09,-2.1234029e-07,0,12.566491,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,2.9951925e-05,-2.9951925e-07,0,0,1406.47,0,0,0,0,30,90,1224195.8,29.459656,147.12052,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3804,3.7214647e+10,0,4.6972221e-11,0,0,1,
486.6,6376.5189,0,30.038638,143.80643,161116.54,-4688093.1,3181304.6,3254734.6,-1478.8309,-3344.2734,-1060.0495,-590.20554,3184.52,1096.9503,6.6997176,-4.5463774,-4.6818866,-2.5761266e-07,-8.3737785e-09,-2.6039139e-07,0,12.577309,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,3.6638515e-05,-3.6638515e-07,0,0,1406.47,0,0,0,0,30,90,1227356.8,29.458717,147.12437,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3807,3.7279713e+10,0,5.7458491e-11,0,0,1,
487.6,6376.5189,0,30.033439,143.83864,160015.93,-4689568.5,3177958.1,3253672.2,-1472.1284,-3348.8186,-1064.7319,-591.4491,3184.9853,1104.2731,6.7052367,-4.543906,-4.6827454,-3.1474726e-07,-1.0261534e-08,-3.197416e-07,0,12.588194,93.167606,-6.926229,-2.8742983,0.6794133,2.9532433,4.487826e-05,-4.487826e-07,0,0,1406.47,0,0,0,0,30,90,1230518.9,29.457787,147.1282,-0.87537007,-0.32200245,0.3606129,-0.47197379,0.40760996,-0.78172557,0.10472813,-0.854499,-0.50878628,3809,3.7345237e+10,0,7.0380503e-11,0,0,1,
