time(s),mass(kg),thrust(N),lat(deg),lon(deg),altitude(m),pos_ECI_X(m),pos_ECI_Y(m),pos_ECI_Z(m),vel_ECI_X(m/s),vel_ECI_Y(m/s),vel_ECI_Z(m/s),vel_NED_X(m/s),vel_NED_Y(m/s),vel_NED_Z(m/s),acc_ECI_X(m/s2),acc_ECI_Y(m/s2),acc_ECI_Z(m/s2),acc_Body_X(m/s),acc_Body_Y(m/s),acc_Body_Z(m/s),Isp(s),Mach number,attitude_azimth(deg),attitude_elevation(deg),attack of angle alpha(deg),attack of angle beta(deg),all attack of angle gamma(deg),dynamic pressure(Pa),airforce_Body_X[N],airforce_Body_Y[N],airforce_Body_Z[N],thrust_Body_X[N],thrust_Body_Y[N],thrust_Body_Z[N],gimbal_angle_pitch(deg),gimbal_angle_yaw(deg),wind speed(m/s),wind direction(deg),downrange(m),IIP_lat(deg),IIP_lon(deg),dcmBODY2ECI_11,dcmBODY2ECI_12,dcmBODY2ECI_13,dcmBODY2ECI_21,dcmBODY2ECI_22,dcmBODY2ECI_23,dcmBODY2ECI_31,dcmBODY2ECI_32,dcmBODY2ECI_33,inertial velocity(m/s),kinematic_energy_NED(J),loss_gravity(m/s2),loss_aerodynamics(m/s2),loss_thrust(m/s2),is_powered(1=powered 0=free),is_separated(1=already 0=still)
799.5,3803.5947,0,22.161589,172.25617,86685.862,-5972359.1,459910.41,2423693.2,-1220.823,-6945.146,-2882.9315,-2927.9608,6581.5779,454.05247,9.0354998,0.49971854,-3.0837822,-1.1499859,-0.052567459,-0.61720396,0,26.432547,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,130.6205,-1.306205,0,0,8226.037,0,0,0,0,30,90,4196719.7,19.567314,178.16006,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7618,9.9076577e+10,-0.6009481,0.0003434133,0,0,0,
800.5,3803.5947,0,22.135491,172.31911,86231.549,-5973575.4,452965.53,2420808.7,-1211.7774,-6944.5911,-2885.9911,-2930.7163,6579.4846,454.57239,9.0558938,0.61164198,-3.0346719,-1.248426,-0.057114542,-0.67205889,0,26.429763,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,141.8976,-1.418976,0,0,8226.037,0,0,0,0,30,90,4203828.6,19.549404,178.19785,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7617,9.9055784e+10,-0.60177488,0.00037306182,0,0,0,
801.5,3803.5947,0,22.109366,172.38203,85776.719,-5974782.6,446021.27,2417921.2,-1202.7107,-6943.9198,-2888.9995,-2933.4184,6577.2857,455.08744,9.0776269,0.73244074,-2.98154,-1.3553742,-0.062058697,-0.73183001,0,26.426552,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,154.1579,-1.541579,0,0,8226.037,0,0,0,0,30,90,4210937.1,19.53155,178.2355,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7616,9.9031788e+10,-0.60260692,0.00040529528,0,0,0,
802.5,3803.5947,0,22.083215,172.44491,85321.376,-5975980.8,439077.74,2415030.7,-1193.6216,-6943.123,-2891.9527,-2936.0627,6574.9717,455.59728,9.100803,0.86288982,-2.9240301,-1.4715672,-0.067434665,-0.79695858,0,26.422878,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,167.48733,-1.6748733,0,0,8226.037,0,0,0,0,30,90,4218045.2,19.513754,178.27299,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7615,9.9004308e+10,-0.60344467,0.00044033958,0,0,0,
803.5,3803.5947,0,22.05704,172.50776,84865.526,-5977169.9,432135.07,2412137.3,-1184.5086,-6942.1905,-2894.846,-2938.6445,6572.5325,456.10152,9.1255333,1.0038311,-2.8617546,-1.5978045,-0.073280188,-0.86792501,0,26.4187,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,181.97921,-1.8197921,0,0,8226.037,0,0,0,0,30,90,4225152.7,19.49602,178.31033,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7614,9.897304e+10,-0.60428862,0.00047844006,0,0,0,
804.5,3803.5947,0,22.030839,172.57059,84409.175,-5978349.8,425193.4,2409241.1,-1175.3708,-6941.1158,-2897.6764,-2941.1605,6569.9617,456.60003,9.1504017,1.147423,-2.7981743,-1.7264429,-0.079245592,-0.94061511,0,26.351926,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,196.76488,-1.9676488,0,0,8226.037,0,0,0,0,30,90,4232259.4,19.478351,178.3475,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7612,9.8937784e+10,-0.60513931,0.00051731295,0,0,0,
805.5,3803.5947,0,22.004614,172.63338,83952.328,-5979520.6,418252.88,2406342,-1166.2074,-6939.8925,-2900.4409,-2943.6078,6567.2529,457.09273,9.176664,1.3009377,-2.7300569,-1.8645412,-0.085655447,-1.0188992,0,26.282825,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,212.65009,-2.1265009,0,0,8226.037,0,0,0,0,30,90,4239365.3,19.460748,178.3845,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7611,9.8898351e+10,-0.60599725,0.00055907664,0,0,0,
806.5,3803.5947,0,21.978366,172.69613,83494.992,-5980682.2,411313.67,2403440.2,-1157.0169,-6938.5103,-2903.1348,-2945.9813,6564.3957,457.57925,9.2044451,1.4653219,-2.6569666,-2.0129983,-0.092552189,-1.1033176,0,26.21355,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,229.7398,-2.297398,0,0,8226.037,0,0,0,0,30,90,4246470.1,19.443216,178.42132,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7609,9.8854429e+10,-0.60686303,0.00060400706,0,0,0,
807.5,3803.5947,0,21.952096,172.75886,83037.172,-5981834.6,404375.92,2400535.8,-1147.7979,-6936.958,-2905.753,-2948.2758,6561.379,458.05921,9.2338329,1.6413346,-2.5785486,-2.1725291,-0.099969912,-1.1943153,0,26.144056,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,248.11823,-2.4811823,0,0,8226.037,0,0,0,0,30,90,4253573.7,19.425759,178.45796,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7608,9.880568e+10,-0.60773724,0.00065232563,0,0,0,
808.5,3803.5947,0,21.925803,172.82154,82578.875,-5982977.8,397439.81,2397628.7,-1138.5487,-6935.2235,-2908.29,-2950.4855,6558.1908,458.53219,9.2649188,1.8297818,-2.4944261,-2.3438913,-0.10794481,-1.2923664,0,26.074297,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,267.87477,-2.6787477,0,0,8226.037,0,0,0,0,30,90,4260676,19.408381,178.49441,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7606,9.8751744e+10,-0.60862052,0.00070426739,0,0,0,
809.5,3803.5947,0,21.899489,172.88419,82120.11,-5984111.7,390505.54,2394719.2,-1129.2675,-6933.294,-2910.7399,-2952.6043,6554.8181,458.99775,9.2977984,2.0315178,-2.4041987,-2.5278878,-0.11651528,-1.3979746,0,26.004223,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,289.10423,-2.8910423,0,0,8226.037,0,0,0,0,30,90,4267776.6,19.391087,178.53065,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7603,9.8692235e+10,-0.60951355,0.00076008158,0,0,0,
810.5,3803.5947,0,21.873154,172.94679,81660.883,-5985236.3,383573.3,2391807.3,-1119.9525,-6931.1558,-2913.0962,-2954.6256,6551.2473,459.45539,9.332571,2.247448,-2.3074415,-2.7253682,-0.12572198,-1.5116754,0,25.933782,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,311.90705,-3.1190705,0,0,8226.037,0,0,0,0,30,90,4274875.4,19.37388,178.56668,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7601,9.8626739e+10,-0.61041705,0.00082003229,0,0,0,
811.5,3803.5947,0,21.8468,173.00936,81201.202,-5986351.6,376643.3,2388893.1,-1110.6017,-6928.7941,-2915.3524,-2956.5423,6547.4636,459.90461,9.3693399,2.4785306,-2.2037041,-2.937231,-0.13560798,-1.6340373,0,25.862918,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,336.38956,-3.3638956,0,0,8226.037,0,0,0,0,30,90,4281972.3,19.356767,178.60249,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7598,9.8554818e+10,-0.61133179,0.00088439908,0,0,0,
812.5,3803.5947,0,21.820428,173.07188,80741.076,-5987457.5,369715.79,2385976.6,-1101.2131,-6926.1933,-2917.5012,-2958.3471,6543.4515,460.34485,9.4082124,2.7257786,-2.0925095,-3.1644251,-0.14621882,-1.7656634,0,25.791571,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,362.66422,-3.6266422,0,0,8226.037,0,0,0,0,30,90,4289066.9,19.339752,178.63806,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7595,9.8476004e+10,-0.6122586,0.00095347757,0,0,0,
813.5,3803.5947,0,21.794038,173.13435,80280.515,-5988554,362791,2383058.1,-1091.7845,-6923.3367,-2919.5348,-2960.0319,6539.1944,460.77552,9.4492995,2.9902623,-1.9733529,-3.4079517,-0.1576026,-1.9071923,0,25.719679,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,390.84979,-3.9084979,0,0,8226.037,0,0,0,0,30,90,4296158.9,19.322842,178.67338,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7592,9.8389801e+10,-0.61319835,0.00102758,0,0,0,
814.5,3803.5947,0,21.767631,173.19678,79819.529,-5989641.1,355869.2,2380137.6,-1082.3137,-6920.2067,-2921.445,-2961.5883,6534.6743,461.196,9.4927161,3.2731103,-1.8457009,-3.6688657,-0.16981008,-2.0593002,0,25.647177,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,421.07159,-4.2107159,0,0,8226.037,0,0,0,0,30,90,4303248.2,19.306041,178.70845,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7589,9.8295679e+10,-0.61415199,0.0011070359,0,0,0,
815.5,3803.5947,0,21.741209,173.25915,79358.127,-5990718.6,348950.68,2377215.2,-1072.7983,-6916.784,-2923.2232,-2963.0069,6529.8724,461.6056,9.5385805,3.575512,-1.7089908,-3.9482773,-0.18289473,-2.2227018,0,25.573993,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,453.46165,-4.5346165,0,0,8226.037,0,0,0,0,30,90,4310334.4,19.289356,178.74325,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7585,9.8193075e+10,-0.6151205,0.0011921924,0,0,0,
816.5,3803.5947,0,21.714773,173.32147,78896.321,-5991786.6,342035.74,2374291.2,-1063.2357,-6913.0487,-2924.8598,-2964.2783,6524.7686,462.00362,9.5870146,3.8987185,-1.5626291,-4.247353,-0.19691284,-2.3981513,0,25.500054,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,488.15891,-4.8815891,0,0,8226.037,0,0,0,0,30,90,4317417.1,19.272795,178.77777,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7581,9.8081391e+10,-0.61610496,0.0012834146,0,0,0,
817.5,3803.5947,0,21.688325,173.38373,78434.124,-5992845.1,335124.7,2371365.6,-1053.6234,-6908.9792,-2926.345,-2965.3919,6519.3414,462.38928,9.6381435,4.2440448,-1.4059913,-4.5673174,-0.21192354,-2.5864444,0,25.425281,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,525.30938,-5.2530938,0,0,8226.037,0,0,0,0,30,90,4324496.2,19.256363,178.81198,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7576,9.7959994e+10,-0.61710651,0.0013810867,0,0,0,
818.5,3803.5947,0,21.661865,173.44593,77971.547,-5993893.9,328217.9,2368438.6,-1043.9585,-6904.5528,-2927.6681,-2966.337,6513.5681,462.76178,9.6920954,4.6128699,-1.238421,-4.9094533,-0.2279889,-2.7884185,0,25.349591,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,565.06626,-5.6506626,0,0,8226.037,0,0,0,0,30,90,4331571.1,19.240069,178.84589,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7571,9.7828213e+10,-0.61812636,0.0014856111,0,0,0,
819.5,3803.5947,0,21.635396,173.50807,77508.605,-5994933,321315.72,2365510.3,-1034.2382,-6899.7452,-2928.818,-2967.1017,6507.4245,463.12025,9.7490008,5.0066381,-1.0592292,-5.2751021,-0.24517391,-3.0049537,0,25.272896,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,607.58998,-6.0758998,0,0,8226.037,0,0,0,0,30,90,4338641.4,19.22392,178.87946,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7566,9.7685338e+10,-0.61916581,0.0015974099,0,0,0,
820.5,3803.5947,0,21.608919,173.57014,77045.312,-5995962.3,314418.55,2362581,-1024.4595,-6894.5307,-2929.7825,-2967.6736,6500.885,463.46377,9.8089925,5.4268592,-0.86769468,-5.6656644,-0.26354651,-3.2369736,0,25.195105,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,653.0483,-6.530483,0,0,8226.037,0,0,0,0,30,90,4345706.9,19.207925,178.91269,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7560,9.7530616e+10,-0.62022627,0.001716924,0,0,0,
821.5,3803.5947,0,21.582436,173.63214,76581.683,-5996981.9,307526.8,2359650.8,-1014.6191,-6888.8821,-2930.549,-2968.0396,6493.9224,463.79135,9.8722051,5.8751085,-0.66306286,-6.0825993,-0.28317764,-3.4854458,0,25.116119,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,701.61626,-7.0161626,0,0,8226.037,0,0,0,0,30,90,4352767,19.192091,178.94555,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7554,9.7363254e+10,-0.6213092,0.0018446136,0,0,0,
822.5,3803.5947,0,21.555948,173.69406,76117.735,-5997991.5,300640.94,2356719.9,-1004.7139,-6882.7706,-2931.104,-2968.1856,6486.5079,464.10198,9.9387741,6.353026,-0.44454666,-6.5274239,-0.30414112,-3.7513819,0,25.035835,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,753.47615,-7.5347615,0,0,8226.037,0,0,0,0,30,90,4359821.2,19.176429,178.97803,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7548,9.7182417e+10,-0.62241621,0.001980958,0,0,0,
823.5,3803.5947,0,21.529458,173.75591,75653.485,-5998991.3,293761.43,2353788.7,-994.74042,-6876.1656,-2931.4332,-2968.0969,6478.6112,464.39454,10.008835,6.862315,-0.21132656,-7.0017111,-0.32651367,-4.0358369,0,24.954145,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,808.81734,-8.0881734,0,0,8226.037,0,0,0,0,30,90,4366869.1,19.160947,179.0101,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7540,9.6987224e+10,-0.62354899,0.0021264551,0,0,0,
824.5,3803.5947,0,21.502968,173.81767,75188.952,-5999981,286888.78,2350857.2,-984.69505,-6869.0349,-2931.5215,-2967.7579,6470.2001,464.66788,10.082525,7.4047404,0.037448489,-7.5070881,-0.35037478,-4.339909,0,24.870936,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,867.83607,-8.6783607,0,0,8226.037,0,0,0,0,30,90,4373910,19.145656,179.04176,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7533,9.6776746e+10,-0.62470935,0.0022816208,0,0,0,
825.5,3803.5947,0,21.47648,173.87934,74724.156,-6000960.6,280023.54,2347925.7,-974.57412,-6861.3445,-2931.3528,-2967.1518,6461.2406,464.92076,10.159976,7.9821258,0.3026602,-8.0452331,-0.3758066,-4.6647384,0,24.786087,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,930.73514,-9.3073514,0,0,8226.037,0,0,0,0,30,90,4380943.5,19.130567,179.07297,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7524,9.6550012e+10,-0.62589924,0.0024469882,0,0,0,
826.5,3803.5947,0,21.449997,173.94091,74259.118,-6001930.1,273166.29,2344994.5,-964.3738,-6853.0584,-2930.9103,-2966.2613,6451.697,465.15189,10.241322,8.5963495,0.58521932,-8.6178717,-0.40289378,-5.0115058,0,24.699473,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,997.72354,-9.9772354,0,0,8226.037,0,0,0,0,30,90,4387968.8,19.115691,179.10371,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7515,9.6306002e+10,-0.62712074,0.0026231069,0,0,0,
827.5,3803.5947,0,21.423521,174.00239,73793.86,-6002889.4,266317.64,2342064,-954.09013,-6844.1388,-2930.1763,-2965.0679,6441.5316,465.35991,10.32669,9.2493402,0.88606365,-9.2267719,-0.43172324,-5.3814297,0,24.610962,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1069.0159,-10.690159,0,0,8226.037,0,0,0,0,30,90,4394985.3,19.101038,179.13396,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7505,9.6043651e+10,-0.62837604,0.002810541,0,0,0,
828.5,3803.5947,0,21.397055,174.06375,73328.406,-6003838.3,259478.24,2339134.3,-943.71903,-6834.5461,-2929.1318,-2963.5522,6430.7048,465.54337,10.416205,9.9430703,1.2061553,-9.8737381,-0.46238389,-5.775764,0,24.520416,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1144.8317,-11.448317,0,0,8226.037,0,0,0,0,30,90,4401992.4,19.086622,179.1637,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7495,9.5761842e+10,-0.62966753,0.0030098677,0,0,0,
829.5,3803.5947,0,21.370602,174.12501,72862.782,-6004776.8,252648.78,2336205.8,-933.2563,-6824.2384,-2927.7572,-2961.6938,6419.1751,465.70075,10.509983,10.679549,1.5464779,-10.560604,-0.49496633,-6.1957938,0,24.42769,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1225.3946,-12.253946,0,0,8226.037,0,0,0,0,30,90,4408989.2,19.072455,179.19289,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7484,9.5459416e+10,-0.63099772,0.0032216752,0,0,0,
830.5,3803.5947,0,21.344166,174.18614,72397.014,-6005704.8,245830.01,2333278.9,-922.69761,-6813.1721,-2926.0318,-2959.4711,6406.8988,465.83046,10.608134,11.460814,1.9080324,-11.289223,-0.52956244,-6.6428316,0,24.332634,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1310.9318,-13.109318,0,0,8226.037,0,0,0,0,30,90,4415974.9,19.058551,179.22151,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7472,9.5135167e+10,-0.6323693,0.0034465602,0,0,0,
831.5,3803.5947,0,21.317749,174.24715,71931.131,-6006622.1,239022.71,2330353.9,-912.03854,-6801.3012,-2923.9337,-2956.8618,6393.8304,465.93085,10.710758,12.28892,2.2918326,-12.061462,-0.56626493,-7.118211,0,24.235091,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1401.6721,-14.016721,0,0,8226.037,0,0,0,0,30,90,4422948.8,19.044922,179.24954,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7459,9.4787843e+10,-0.63378516,0.0036851247,0,0,0,
832.5,3803.5947,0,21.291355,174.30802,71465.162,-6007528.8,232227.69,2327431.2,-901.27457,-6788.5779,-2921.4404,-2953.8422,6379.9222,466.00015,10.817942,13.165927,2.6989,-12.879184,-0.60516678,-7.6232808,0,24.134896,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1497.8452,-14.978452,0,0,8226.037,0,0,0,0,30,90,4429909.9,19.031584,179.27694,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7445,9.4416149e+10,-0.63524835,0.0039379727,0,0,0,
833.5,3803.5947,0,21.264988,174.36875,70999.141,-6008424.6,225445.85,2324511.1,-890.40111,-6774.9523,-2918.5278,-2950.3878,6365.1244,466.03654,10.929826,14.094365,3.130475,-13.744692,-0.64638191,-8.1596659,0,24.031843,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1599.7328,-15.997328,0,0,8226.037,0,0,0,0,30,90,4436857.3,19.018552,179.30368,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7430,9.4018751e+10,-0.63676214,0.0042058446,0,0,0,
834.5,3803.5947,0,21.238652,174.42933,70533.101,-6009309.6,218678.1,2321594.3,-879.41527,-6760.3855,-2915.1774,-2946.4791,6349.3986,466.03908,11.042597,15.047829,3.5745269,-14.632743,-0.68872818,-8.71261,0,23.905219,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1704.4092,-17.044092,0,0,8226.037,0,0,0,0,30,90,4443790,19.005837,179.32974,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7414,9.3594663e+10,-0.63832999,0.0044810485,0,0,0,
835.5,3803.5947,0,21.212351,174.48975,70067.075,-6010183.4,211925.41,2318680.9,-868.31458,-6744.8403,-2911.3709,-2942.0971,6332.7079,466.00695,11.159469,16.051036,4.0424569,-15.566788,-0.73331327,-9.2962599,0,23.775947,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1814.6159,-18.146159,0,0,8226.037,0,0,0,0,30,90,4450706.8,18.993452,179.3551,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7397,9.3142972e+10,-0.63995552,0.004770792,0,0,0,
836.5,3803.5947,0,21.186089,174.54999,69601.099,-6011046.1,205188.77,2315771.7,-857.09498,-6728.2664,-2907.0843,-2937.2168,6315.0023,465.93844,11.280411,17.105386,4.5349945,-16.548048,-0.78020053,-9.9116172,0,23.643861,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,1930.5097,-19.305097,0,0,8226.037,0,0,0,0,30,90,4457606.8,18.981413,179.37971,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7379,9.2662404e+10,-0.64164253,0.0050754874,0,0,0,
837.5,3803.5947,0,21.159871,174.61006,69135.211,-6011897.6,198469.23,2312866.9,-845.75241,-6710.6121,-2902.2925,-2931.8125,6296.2303,465.83179,11.405371,18.212173,5.052824,-17.577639,-0.82944859,-10.559633,0,23.508794,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,2052.2359,-20.522359,0,0,8226.037,0,0,0,0,30,90,4464488.8,18.969734,179.40356,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7360,9.2151667e+10,-0.64339508,0.0053955167,0,0,0,
838.5,3803.5947,0,21.133702,174.66993,68669.449,-6012737.6,191767.92,2309967.3,-834.28292,-6691.8242,-2896.97,-2925.8577,6276.3394,465.68518,11.534266,19.372567,5.5965756,-18.65655,-0.88111043,-11.241194,0,23.370575,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,2179.9258,-21.799258,0,0,8226.037,0,0,0,0,30,90,4471351.6,18.958431,179.42661,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7339,9.1609467e+10,-0.64521745,0.0057312254,0,0,0,
839.5,3803.5947,0,21.107587,174.72961,68203.854,-6013566.1,185085.98,2307073.2,-822.68261,-6671.8487,-2891.0905,-2919.3253,6255.2756,465.49676,11.666987,20.587585,6.1668145,-19.785629,-0.93523231,-11.957112,0,23.22903,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,2313.6946,-23.136946,0,0,8226.037,0,0,0,0,30,90,4478193.8,18.947522,179.44882,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7317,9.1034513e+10,-0.64711416,0.0060829159,0,0,0,
840.5,3803.5947,0,21.081531,174.78907,67738.47,-6014382.9,178424.64,2304185.3,-810.94772,-6650.6305,-2884.6274,-2912.1876,6232.9844,465.26465,11.803395,21.858076,6.764029,-20.96555,-0.99185272,-12.708107,0,23.083983,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,2453.6382,-24.536382,0,0,8226.037,0,0,0,0,30,90,4485014.3,18.937021,179.47017,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7294,9.0425523e+10,-0.64909001,0.0064508403,0,0,0,
841.5,3803.5947,0,21.055539,174.84831,67273.34,-6015188,171785.15,2301304.1,-799.07465,-6628.1139,-2877.5533,-2904.4165,6209.4104,464.98694,11.943315,23.184686,7.3886187,-22.196797,-1.0510012,-13.494792,0,22.935261,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,2599.8304,-25.998304,0,0,8226.037,0,0,0,0,30,90,4491811.6,18.926946,179.49061,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7269,8.9781239e+10,-0.65115005,0.0068351931,0,0,0,
842.5,3803.5947,0,21.029618,174.90731,66808.512,-6015981,165168.86,2298430.4,-787.05999,-6604.2423,-2869.8409,-2895.9837,6184.4977,464.66171,12.086538,24.567837,8.0408813,-23.479637,-1.1126971,-14.317658,0,22.782686,93.167606,-6.926229,-6.0030954,1.7146126,6.2397329,2752.3205,-27.523205,0,0,8226.037,0,0,0,0,30,90,4498584.2,18.917313,179.51012,-0.57303079,-0.3335078,0.74860421,-0.80616469,0.39370969,-0.44169126,-0.14742525,-0.85660097,-0.49446998,7243,8.9100428e+10,-0.65329963,0.0072361035,0,0,0,
